ID,Name,Sex,Team,NOC,Year
78294,Dietmar Meisch (-Hoffmann),M,East Germany,GDR,1980
79121,Caren Metschuck (-Mahn),F,East Germany,GDR,1980
79121,Caren Metschuck (-Mahn),F,East Germany,GDR,1980
79121,Caren Metschuck (-Mahn),F,East Germany,GDR,1980
79121,Caren Metschuck (-Mahn),F,East Germany,GDR,1980
79137,Karin Metze (-Ulbricht),F,East Germany,GDR,1980
79390,Detlef Michel,M,East Germany,GDR,1980
82320,Gerald Mortag,M,East Germany,GDR,1980
83117,Matthias Mller,M,East Germany,GDR,1980
83144,Romy Mller (Schneider-),F,East Germany,GDR,1980
83144,Romy Mller (Schneider-),F,East Germany,GDR,1980
83144,Romy Mller (Schneider-),F,East Germany,GDR,1980
83146,Rdiger Mller,M,East Germany,GDR,1980
83146,Rdiger Mller,M,East Germany,GDR,1980
83305,Thomas Munkelt,M,East Germany,GDR,1980
83305,Thomas Munkelt,M,East Germany,GDR,1980
85139,"Kersten Neisser (-Kpke, -Kriesel)",F,East Germany,GDR,1980
85418,Wolf-Rdiger Netz,M,East Germany,GDR,1980
85436,"Ramona Neubert (Ghler-, -Raulf)",F,East Germany,GDR,1980
85497,Uwe Neupert,M,East Germany,GDR,1980
86238,Mandy Niklaus (Dick-),F,East Germany,GDR,1980
86238,Mandy Niklaus (Dick-),F,East Germany,GDR,1980
86255,Michael Nikolay,M,East Germany,GDR,1980
86255,Michael Nikolay,M,East Germany,GDR,1980
86255,Michael Nikolay,M,East Germany,GDR,1980
86255,Michael Nikolay,M,East Germany,GDR,1980
86255,Michael Nikolay,M,East Germany,GDR,1980
86255,Michael Nikolay,M,East Germany,GDR,1980
86255,Michael Nikolay,M,East Germany,GDR,1980
86255,Michael Nikolay,M,East Germany,GDR,1980
86664,Angelika Noack,F,East Germany,GDR,1980
86790,Harry Nolte,M,East Germany,GDR,1980
87226,Richard Nowakowski,M,East Germany,GDR,1980
88066,Marlies Oelsner-Ghr,F,East Germany,GDR,1980
88066,Marlies Oelsner-Ghr,F,East Germany,GDR,1980
88612,Bernd Olbricht,M,East Germany,GDR,1980
88612,Bernd Olbricht,M,East Germany,GDR,1980
91871,Frank Paschek,M,East Germany,GDR,1980
93785,Jrg Peter,M,East Germany,GDR,1980
93799,Werner Peter,M,East Germany,GDR,1980
93809,Andreas Petermann,M,East Germany,GDR,1980
94338,Thomas Pfeffer,M,East Germany,GDR,1980
94379,Frank Pftze,M,East Germany,GDR,1980
94379,Frank Pftze,M,East Germany,GDR,1980
95484,Jutta Ploch (-Schenk),F,East Germany,GDR,1980
95847,Cornelia Polit (-Embacher),F,East Germany,GDR,1980
95872,Andrea Pollack (-Pinske),F,East Germany,GDR,1980
95872,Andrea Pollack (-Pinske),F,East Germany,GDR,1980
95872,Andrea Pollack (-Pinske),F,East Germany,GDR,1980
95876,Burglinde Pollak (-Grimm),F,East Germany,GDR,1980
96032,Ralf Pnitzsch,M,East Germany,GDR,1980
96481,Uwe Potteck,M,East Germany,GDR,1980
96482,Rainer-Dieter Pottel,M,East Germany,GDR,1980
96865,Olaf Prenzler,M,East Germany,GDR,1980
97086,Eberhard Probst,M,East Germany,GDR,1980
97126,Martina Proeber (-Littmann),F,East Germany,GDR,1980
97615,Karin Pschel (Kahlow-),F,East Germany,GDR,1980
97724,Roger Pyttel,M,East Germany,GDR,1980
97724,Roger Pyttel,M,East Germany,GDR,1980
97724,Roger Pyttel,M,East Germany,GDR,1980
99253,Eugen Ray,M,East Germany,GDR,1980
99253,Eugen Ray,M,East Germany,GDR,1980
99644,Hartmut Reich,M,East Germany,GDR,1980
99668,Ines Reichenbach-Mller,F,East Germany,GDR,1980
99682,Andrea Reichstein (-Bienias),F,East Germany,GDR,1980
99794,Sybille Reinhardt (Tietze-),F,East Germany,GDR,1980
99805,"Rica Reinisch (-Assmann, -Neumann)",F,East Germany,GDR,1980
99805,"Rica Reinisch (-Assmann, -Neumann)",F,East Germany,GDR,1980
99805,"Rica Reinisch (-Assmann, -Neumann)",F,East Germany,GDR,1980
99837,Torsten Reimann,M,East Germany,GDR,1980
100012,Katharina Rensch (-Schirmer),F,East Germany,GDR,1980
100012,Katharina Rensch (-Schirmer),F,East Germany,GDR,1980
100012,Katharina Rensch (-Schirmer),F,East Germany,GDR,1980
100012,Katharina Rensch (-Schirmer),F,East Germany,GDR,1980
100012,Katharina Rensch (-Schirmer),F,East Germany,GDR,1980
100012,Katharina Rensch (-Schirmer),F,East Germany,GDR,1980
100608,Ilona Richter (-Drfel),F,East Germany,GDR,1980
100613,Kristina Richter (Hochmuth-),F,East Germany,GDR,1980
100623,Ute Richter,F,East Germany,GDR,1980
100624,Wolf-Eberhard Richter,M,East Germany,GDR,1980
100683,Petra Riedel,F,East Germany,GDR,1980
100720,Peter Rieger,M,East Germany,GDR,1980
100928,Silvia Rinka (-Madeja),F,East Germany,GDR,1980
100928,Silvia Rinka (-Madeja),F,East Germany,GDR,1980
101918,Karla Roffeis (-Mgge),F,East Germany,GDR,1980
102797,Christina Rost (Mbert-),F,East Germany,GDR,1980
102801,Peter Rost,M,East Germany,GDR,1980
102865,Sabine Rther (-Kirschke),F,East Germany,GDR,1980
103295,Renate Rudolph,F,East Germany,GDR,1980
103302,Bodo Rudwaleit,M,East Germany,GDR,1980
103959,Romy Saalfeld (-Topf),F,East Germany,GDR,1980
105347,Marita Sandig (-Gasch),F,East Germany,GDR,1980
106561,Frank Schaffer,M,East Germany,GDR,1980
106561,Frank Schaffer,M,East Germany,GDR,1980
106582,Johanna Schaller-Klier,F,East Germany,GDR,1980
106863,Werner Schildhauer,M,East Germany,GDR,1980
106929,Evelin Schlaak-Jahl (-Herberg),F,East Germany,GDR,1980
106960,Sren Schlegel,M,East Germany,GDR,1980
106960,Sren Schlegel,M,East Germany,GDR,1980
106983,Andreas Schlike,M,East Germany,GDR,1980
106985,Gnter Schliwka,M,East Germany,GDR,1980
107080,Carmela Schmidt (-Ertel),F,East Germany,GDR,1980
107080,Carmela Schmidt (-Ertel),F,East Germany,GDR,1980
107080,Carmela Schmidt (-Ertel),F,East Germany,GDR,1980
107086,Dietmar Schmidt,M,East Germany,GDR,1980
107117,Martina Schmidt (-Schwarz),F,East Germany,GDR,1980
107149,Wieland Schmidt,M,East Germany,GDR,1980
107151,Wolfgang Schmidt,M,East Germany,GDR,1980
107287,Petra Schneider (-Kind),F,East Germany,GDR,1980
107287,Petra Schneider (-Kind),F,East Germany,GDR,1980
107324,Rdiger Schnuphase,M,East Germany,GDR,1980
107372,"Ilona Schoknecht-Slupianek (-Briesenick, -Longo)",F,East Germany,GDR,1980
107431,Sybille Schnrock (-Ermisch),F,East Germany,GDR,1980
107491,Jrg Schramme,M,East Germany,GDR,1980
107564,Martina Schrter,F,East Germany,GDR,1980
107581,Beate Schubert,F,East Germany,GDR,1980
107658,Annette Schultz (-Klatt),F,East Germany,GDR,1980
107706,Marion Schulze,F,East Germany,GDR,1980
107729,Jochen Schmann,M,East Germany,GDR,1980
107789,Birgit Schtz,F,East Germany,GDR,1980
107855,Dietmar Schwarz,M,East Germany,GDR,1980
108556,Stefan Semmler,M,East Germany,GDR,1980
110281,Siegrun Siegl (Thon-),F,East Germany,GDR,1980
111860,Grit Slaby,F,East Germany,GDR,1980
113924,Georg Spohr,M,East Germany,GDR,1980
114163,Karl-Heinz Stadtmller,M,East Germany,GDR,1980
114426,Siegfried Stark,M,East Germany,GDR,1980
114776,Wolfgang Steinbach,M,East Germany,GDR,1980
114786,Ute Steindorf,F,East Germany,GDR,1980
114824,"Reinhold ""Otto"" Steingrber",M,East Germany,GDR,1980
114825,Uwe Steingro,M,East Germany,GDR,1980
115051,Roland Steuk,M,East Germany,GDR,1980
115252,Jrg Stingl,M,East Germany,GDR,1980
115252,Jrg Stingl,M,East Germany,GDR,1980
115426,Christiane Stoll-Wartenberg,F,East Germany,GDR,1980
115697,Jrgen Straub,M,East Germany,GDR,1980
115814,Rainer Strohbach,M,East Germany,GDR,1980
115814,Rainer Strohbach,M,East Germany,GDR,1980
115814,Rainer Strohbach,M,East Germany,GDR,1980
116123,Karola Sube (-Ziesche),F,East Germany,GDR,1980
116123,Karola Sube (-Ziesche),F,East Germany,GDR,1980
116123,Karola Sube (-Ziesche),F,East Germany,GDR,1980
116123,Karola Sube (-Ziesche),F,East Germany,GDR,1980
116123,Karola Sube (-Ziesche),F,East Germany,GDR,1980
116123,Karola Sube (-Ziesche),F,East Germany,GDR,1980
116655,Birgit S (-Saul),F,East Germany,GDR,1980
116655,Birgit S (-Saul),F,East Germany,GDR,1980
116655,Birgit S (-Saul),F,East Germany,GDR,1980
116655,Birgit S (-Saul),F,East Germany,GDR,1980
116655,Birgit S (-Saul),F,East Germany,GDR,1980
116655,Birgit S (-Saul),F,East Germany,GDR,1980
117118,Egbert Swensson,M,East Germany,GDR,1980
118765,Ulrike Tauber (-Lebek),F,East Germany,GDR,1980
118766,Frank Taubert,M,East Germany,GDR,1980
119274,Frank Terletzki,M,East Germany,GDR,1980
119664,Jrgen Thiele,M,East Germany,GDR,1980
119667,Klaus Thiele,M,East Germany,GDR,1980
119967,Lothar Thoms,M,East Germany,GDR,1980
120279,Marion Tietz (-Lehmann),F,East Germany,GDR,1980
121715,Manfred Trauten (Gebauer-),M,East Germany,GDR,1980
121723,"Andreas ""Traudl"" Trautmann",M,East Germany,GDR,1980
121786,Birgit Treiber (-Beinroth),F,East Germany,GDR,1980
121905,Norbert Trieloff,M,East Germany,GDR,1980
122139,Hans-Joachim Truppel,M,East Germany,GDR,1980
123181,Frank Uhlig,M,East Germany,GDR,1980
123183,Petra Uhlig (Kahnt-),F,East Germany,GDR,1980
123228,Peter Ulbrich,M,East Germany,GDR,1980
123228,Peter Ulbrich,M,East Germany,GDR,1980
123253,Artur Ullrich,M,East Germany,GDR,1980
123255,Hildegard Ullrich (-Krner),F,East Germany,GDR,1980
123270,Friedrich-Wilhelm Ulrich,M,East Germany,GDR,1980
123279,Detlef Ultsch,M,East Germany,GDR,1980
123367,Uwe Unterwalder,M,East Germany,GDR,1980
127114,Siegfried Voigt,M,East Germany,GDR,1980
127215,Harald Vollmar,M,East Germany,GDR,1980
127858,Detlef Wagenknecht,M,East Germany,GDR,1980
127937,Frank-Michael Wahl,M,East Germany,GDR,1980
128300,Jrg Walter,M,East Germany,GDR,1980
128300,Jrg Walter,M,East Germany,GDR,1980
128300,Jrg Walter,M,East Germany,GDR,1980
128300,Jrg Walter,M,East Germany,GDR,1980
128334,Christine Walther-Mummhardt,F,East Germany,GDR,1980
128850,Dieter Waskow,M,East Germany,GDR,1980
128850,Dieter Waskow,M,East Germany,GDR,1980
129115,Axel Weber,M,East Germany,GDR,1980
129317,Armin Weier,M,East Germany,GDR,1980
129330,Liane Weigelt-Buhr,F,East Germany,GDR,1980
129609,Dieter Wendisch,M,East Germany,GDR,1980
129668,Kirsten Wenzel (-Strohbach),F,East Germany,GDR,1980
129673,Ramona Wenzel,F,East Germany,GDR,1980
129675,Wolfgang Wenzel,M,East Germany,GDR,1980
129759,Gerd Wessig,M,East Germany,GDR,1980
129798,Anke Westendorf (-Maukel),F,East Germany,GDR,1980
129864,Heidi Westphal,F,East Germany,GDR,1980
130216,Jrgen Wiefel,M,East Germany,GDR,1980
130219,Matthias Wiegand,M,East Germany,GDR,1980
130228,Ingolf Wiegert,M,East Germany,GDR,1980
130278,Roland Wieser,M,East Germany,GDR,1980
130452,Marina Wilke (-Jhrling),F,East Germany,GDR,1980
131007,Volker Winkler,M,East Germany,GDR,1980
131044,Martin Winter,M,East Germany,GDR,1980
131152,"Rosemarie ""Rosie"" Witschas-Ackermann",F,East Germany,GDR,1980
131239,Jrg Woithe,M,East Germany,GDR,1980
131239,Jrg Woithe,M,East Germany,GDR,1980
131239,Jrg Woithe,M,East Germany,GDR,1980
131239,Jrg Woithe,M,East Germany,GDR,1980
131309,Harald Wolf,M,East Germany,GDR,1980
131854,"Brigitte Wujak (Knzel-, -Pretzschner)",F,East Germany,GDR,1980
131863,Claudia Wunderlich,F,East Germany,GDR,1980
133627,Michael Zachries,M,East Germany,GDR,1980
135178,Roswietha Zobelt (Reichel-),F,East Germany,GDR,1980
135179,Hannelore Zober,F,East Germany,GDR,1980
1135,Francis Agbo,M,France,FRA,1980
3664,Christophe Andanson,M,France,FRA,1980
3664,Christophe Andanson,M,France,FRA,1980
4815,Joseph Arame,M,France,FRA,1980
4985,Isabelle Arne (-Coquet),F,France,FRA,1980
8024,Franois Barouh,M,France,FRA,1980
8058,Pascal Barr,M,France,FRA,1980
8059,Patrick Barr,M,France,FRA,1980
8483,Dominique Basset,M,France,FRA,1980
9245,Laureen E. Beckles,F,France,FRA,1980
9729,Jean-Michel Bellot,M,France,FRA,1980
9906,Ali Ben Maghenia,M,France,FRA,1980
10288,Patrick Brard,M,France,FRA,1980
10444,Guylaine Berger (-Talochino),F,France,FRA,1980
10444,Guylaine Berger (-Talochino),F,France,FRA,1980
11449,Odile Bihan,F,France,FRA,1980
12510,Philippe Boccara,M,France,FRA,1980
12676,Isabelle Bori-Bgard,F,France,FRA,1980
12678,Henri Louis Borio,M,France,FRA,1980
12678,Henri Louis Borio,M,France,FRA,1980
12678,Henri Louis Borio,M,France,FRA,1980
12678,Henri Louis Borio,M,France,FRA,1980
12678,Henri Louis Borio,M,France,FRA,1980
12678,Henri Louis Borio,M,France,FRA,1980
12678,Henri Louis Borio,M,France,FRA,1980
12678,Henri Louis Borio,M,France,FRA,1980
12868,Philippe Alain Boisse,M,France,FRA,1980
12868,Philippe Alain Boisse,M,France,FRA,1980
13155,Alain Bondue,M,France,FRA,1980
13155,Alain Bondue,M,France,FRA,1980
13270,Philippe Pierre Bonnin,M,France,FRA,1980
13500,Olivier Borios,M,France,FRA,1980
13500,Olivier Borios,M,France,FRA,1980
13726,Bruno Boscherie,M,France,FRA,1980
13975,Marc Boudoux,M,France,FRA,1980
14079,Yves Bouquel,M,France,FRA,1980
14079,Yves Bouquel,M,France,FRA,1980
14079,Yves Bouquel,M,France,FRA,1980
14079,Yves Bouquel,M,France,FRA,1980
14079,Yves Bouquel,M,France,FRA,1980
14079,Yves Bouquel,M,France,FRA,1980
14079,Yves Bouquel,M,France,FRA,1980
14079,Yves Bouquel,M,France,FRA,1980
14141,Herv Bourquel,M,France,FRA,1980
14170,Michel Boutard,M,France,FRA,1980
14170,Michel Boutard,M,France,FRA,1980
14170,Michel Boutard,M,France,FRA,1980
14170,Michel Boutard,M,France,FRA,1980
14170,Michel Boutard,M,France,FRA,1980
14170,Michel Boutard,M,France,FRA,1980
14170,Michel Boutard,M,France,FRA,1980
14170,Michel Boutard,M,France,FRA,1980
14224,Jol Bouzou,M,France,FRA,1980
14224,Jol Bouzou,M,France,FRA,1980
14914,Jean-Pierre Bremer,M,France,FRA,1980
15441,Vronique Brouquier,F,France,FRA,1980
15441,Vronique Brouquier,F,France,FRA,1980
15650,Bernard Bruand,M,France,FRA,1980
17273,Yav Samuel Sylvain Cahard,M,France,FRA,1980
17273,Yav Samuel Sylvain Cahard,M,France,FRA,1980
18869,Francis Castaing,M,France,FRA,1980
19872,Jean-Michel Charbonnel,M,France,FRA,1980
20058,Jean-Claude Chavigny,M,France,FRA,1980
20585,Philippe Chevalier,M,France,FRA,1980
22014,Rgis Clre,M,France,FRA,1980
23201,Alain Cortes,M,France,FRA,1980
23201,Alain Cortes,M,France,FRA,1980
26707,Annick de Susini,F,France,FRA,1980
27227,Frdric Andr Delcourt,M,France,FRA,1980
27227,Frdric Andr Delcourt,M,France,FRA,1980
27227,Frdric Andr Delcourt,M,France,FRA,1980
27413,Yves Delvingt,M,France,FRA,1980
27433,Francis Demarthon,M,France,FRA,1980
27433,Francis Demarthon,M,France,FRA,1980
27734,Philippe Deroche,M,France,FRA,1980
30277,Didier Dubois,M,France,FRA,1980
30277,Didier Dubois,M,France,FRA,1980
30742,Philippe Dupont,M,France,FRA,1980
31075,Christian Dyot,M,France,FRA,1980
31351,Ren cuyer,M,France,FRA,1980
31351,Ren cuyer,M,France,FRA,1980
32387,Laurence Elloy-Machabey,F,France,FRA,1980
34275,Christian Faure,M,France,FRA,1980
34579,Jacques Fellice,M,France,FRA,1980
35710,Didier Flament,M,France,FRA,1980
35710,Didier Flament,M,France,FRA,1980
36294,Serge Fornara,M,France,FRA,1980
36510,Paul Four,M,France,FRA,1980
36510,Paul Four,M,France,FRA,1980
37298,Robert Froissart,M,France,FRA,1980
38133,Didier Gallet,M,France,FRA,1980
38133,Didier Gallet,M,France,FRA,1980
38724,Hubert Gardas,M,France,FRA,1980
39017,Denis Gat,M,France,FRA,1980
41465,"Alexandre ""Alex"" Gonzalez",M,France,FRA,1980
42378,"Vronique Grandrieux (-Rosset, -Alard)",F,France,FRA,1980
48226,Francis Hervieu,M,France,FRA,1980
50280,Philippe Houvion,M,France,FRA,1980
50906,Jean-Pierre Huguet-Balent,M,France,FRA,1980
52017,Charles Imbert,M,France,FRA,1980
55584,Pascal Jolyot,M,France,FRA,1980
55584,Pascal Jolyot,M,France,FRA,1980
61546,Batrice Knopf-Basson,F,France,FRA,1980
65707,Lionel Lacaze,M,France,FRA,1980
65873,Pascal Laget,M,France,FRA,1980
66145,Franck Lambert,M,France,FRA,1980
66230,Jean-Franois Lamour,M,France,FRA,1980
66502,Pierre Langlois,M,France,FRA,1980
66962,Nicolas Lasorsa,M,France,FRA,1980
67026,Brigitte Latrille-Gaudin,F,France,FRA,1980
67026,Brigitte Latrille-Gaudin,F,France,FRA,1980
67453,Marc Lazzaro,M,France,FRA,1980
67611,Alain Jean Jacques Lebas,M,France,FRA,1980
67611,Alain Jean Jacques Lebas,M,France,FRA,1980
67614,Laurence Lebeau (-Monclar),F,France,FRA,1980
67667,Bruno Lebrun,M,France,FRA,1980
67711,Valrie Leclerc,F,France,FRA,1980
67716,Dominique Lecointe,M,France,FRA,1980
68288,Patrick Lefoulon,M,France,FRA,1980
68288,Patrick Lefoulon,M,France,FRA,1980
68593,Grard Lelivre,M,France,FRA,1980
71184,Daniel Londas,M,France,FRA,1980
71571,Anne-Marie Loriot,F,France,FRA,1980
71694,Nicolas Lourdaux,M,France,FRA,1980
73218,Marc Madiot,M,France,FRA,1980
73982,Sophie Malbranque (-Louette),F,France,FRA,1980
74705,Jos Marajo,M,France,FRA,1980
74705,Jos Marajo,M,France,FRA,1980
75338,Christian Marquis,M,France,FRA,1980
79815,Roger Milhau,M,France,FRA,1980
82701,Willi Moy,M,France,FRA,1980
82701,Willi Moy,M,France,FRA,1980
82701,Willi Moy,M,France,FRA,1980
82701,Willi Moy,M,France,FRA,1980
82701,Willi Moy,M,France,FRA,1980
82701,Willi Moy,M,France,FRA,1980
82701,Willi Moy,M,France,FRA,1980
82701,Willi Moy,M,France,FRA,1980
83791,Christine Carmen Marie Muzio,F,France,FRA,1980
84220,Raymonde Naigre (-Nebot),F,France,FRA,1980
84220,Raymonde Naigre (-Nebot),F,France,FRA,1980
86724,Fabien Nol,M,France,FRA,1980
86724,Fabien Nol,M,France,FRA,1980
91163,Hermann Panzo,M,France,FRA,1980
91163,Hermann Panzo,M,France,FRA,1980
91430,Angelo Parisi,M,France,FRA,1980
91430,Angelo Parisi,M,France,FRA,1980
92909,Jean Raymond Peltier,M,France,FRA,1980
93956,Dominique Olivier Petit,M,France,FRA,1980
93956,Dominique Olivier Petit,M,France,FRA,1980
93968,Bernard Petitbois,M,France,FRA,1980
94578,Florence Picaut (-Rchal),F,France,FRA,1980
94644,Patrick Picot,M,France,FRA,1980
94644,Patrick Picot,M,France,FRA,1980
94774,Frdric Pietruszka,M,France,FRA,1980
94774,Frdric Pietruszka,M,France,FRA,1980
95728,Catherine Yvonne Madeleine Poirot (-Srandour),F,France,FRA,1980
95739,Pascal Poisson,M,France,FRA,1980
99402,Jean-Marc Rebire,M,France,FRA,1980
99560,Chantal Rga,F,France,FRA,1980
99560,Chantal Rga,F,France,FRA,1980
99560,Chantal Rga,F,France,FRA,1980
100201,Thierry Rey,M,France,FRA,1980
100423,Philippe Claude Riboud,M,France,FRA,1980
100423,Philippe Claude Riboud,M,France,FRA,1980
100432,Michle Ricaud (-Bergamo),F,France,FRA,1980
100432,Michle Ricaud (-Bergamo),F,France,FRA,1980
100464,Antoine Richard,M,France,FRA,1980
100464,Antoine Richard,M,France,FRA,1980
102931,Jean-Luc Roug,M,France,FRA,1980
102984,Jean-Claude Roussel,M,France,FRA,1980
104715,Michel Jean Frdric Salesse,M,France,FRA,1980
105261,Michel Sanchis,M,France,FRA,1980
106266,Xavier Savin,M,France,FRA,1980
106266,Xavier Savin,M,France,FRA,1980
108613,Daniel Charles Thodule Senet,M,France,FRA,1980
116401,Emma Sulter,F,France,FRA,1980
116401,Emma Sulter,F,France,FRA,1980
116755,Jol Suty,M,France,FRA,1980
116755,Jol Suty,M,France,FRA,1980
116755,Jol Suty,M,France,FRA,1980
116755,Jol Suty,M,France,FRA,1980
116755,Jol Suty,M,France,FRA,1980
116755,Jol Suty,M,France,FRA,1980
116755,Jol Suty,M,France,FRA,1980
116755,Jol Suty,M,France,FRA,1980
118976,Bernard Tchoullouyan,M,France,FRA,1980
121447,Marc Touchais,M,France,FRA,1980
121447,Marc Touchais,M,France,FRA,1980
121447,Marc Touchais,M,France,FRA,1980
121447,Marc Touchais,M,France,FRA,1980
121447,Marc Touchais,M,France,FRA,1980
121447,Marc Touchais,M,France,FRA,1980
121447,Marc Touchais,M,France,FRA,1980
121447,Marc Touchais,M,France,FRA,1980
121945,Pascale Marie Odette Marcelle Trinquet-Hachin,F,France,FRA,1980
121945,Pascale Marie Odette Marcelle Trinquet-Hachin,F,France,FRA,1980
123988,Christian Valtudie,M,France,FRA,1980
126475,Thierry Georges Vigneron,M,France,FRA,1980
129359,Roland Weill,M,France,FRA,1980
509,Gary Abraham,M,Great Britain,GBR,1980
509,Gary Abraham,M,Great Britain,GBR,1980
509,Gary Abraham,M,Great Britain,GBR,1980
830,Adrian Neil Adams,M,Great Britain,GBR,1980
984,Jane Admans,F,Great Britain,GBR,1980
1142,Wendy Caroline Ager-Grant,F,Great Britain,GBR,1980
5654,Brian Aspen,M,Great Britain,GBR,1980
5706,"Andrew ""Andy"" Astbury",M,Great Britain,GBR,1980
5706,"Andrew ""Andy"" Astbury",M,Great Britain,GBR,1980
5706,"Andrew ""Andy"" Astbury",M,Great Britain,GBR,1980
5829,Leigh Atkinson,M,Great Britain,GBR,1980
6250,Astrid C. Ayling (Hohl-),F,Great Britain,GBR,1980
6923,"Christopher Latham ""Chris"" Baillieu",M,Great Britain,GBR,1980
7309,Christopher Neil Ballard,M,Great Britain,GBR,1980
7309,Christopher Neil Ballard,M,Great Britain,GBR,1980
9044,Joy Wendy Beasley,F,Great Britain,GBR,1980
9053,John M. Beattie,M,Great Britain,GBR,1980
9624,Alan Richard Bell,M,Great Britain,GBR,1980
9624,Alan Richard Bell,M,Great Britain,GBR,1980
11672,Pauline Bird-Hart,F,Great Britain,GBR,1980
11974,"Christopher Francis ""Chris"" Black",M,Great Britain,GBR,1980
11975,"David John ""Dave"" Black",M,Great Britain,GBR,1980
12255,Mark A. Blenkarne,M,Great Britain,GBR,1980
13368,Lorna Marie Boothe (-Gilling),F,Great Britain,GBR,1980
14130,Grayson Hugh Bourne,M,Great Britain,GBR,1980
14271,Christopher Bowles,M,Great Britain,GBR,1980
14297,Christina Tracy Boxer-Cahill,F,Great Britain,GBR,1980
14363,Nicola Vivien Boyes,F,Great Britain,GBR,1980
14690,Ann Brannon,F,Great Britain,GBR,1980
14690,Ann Brannon,F,Great Britain,GBR,1980
15562,Martyn Brown,M,Great Britain,GBR,1980
15586,Stephen James Brown,M,Great Britain,GBR,1980
15589,"Susan ""Sue"" Brown",F,Great Britain,GBR,1980
15633,"Susannah Claire ""Suki"" Brownsdon",F,Great Britain,GBR,1980
15790,"Robert John ""Rob"" Bruniges",M,Great Britain,GBR,1980
15790,"Robert John ""Rob"" Bruniges",M,Great Britain,GBR,1980
15790,"Robert John ""Rob"" Bruniges",M,Great Britain,GBR,1980
15900,Jeffrey Bryce,M,Great Britain,GBR,1980
16098,Bridget Buckley,F,Great Britain,GBR,1980
16694,John Burns,M,Great Britain,GBR,1980
16737,Newton Burrowes,M,Great Britain,GBR,1980
17703,Douglas Campbell,M,Great Britain,GBR,1980
17703,Douglas Campbell,M,Great Britain,GBR,1980
17703,Douglas Campbell,M,Great Britain,GBR,1980
18032,"Geoffrey Lewis ""Geoff"" Capes",M,Great Britain,GBR,1980
18365,Malcolm James Carmichael,M,Great Britain,GBR,1980
18645,"James Hill ""Jim"" Carter",M,Great Britain,GBR,1980
19175,Hilary Fredericke Cawthorne (-Philbin),F,Great Britain,GBR,1980
20109,Susan Cheesebrough,F,Great Britain,GBR,1980
20109,Susan Cheesebrough,F,Great Britain,GBR,1980
20109,Susan Cheesebrough,F,Great Britain,GBR,1980
20109,Susan Cheesebrough,F,Great Britain,GBR,1980
20109,Susan Cheesebrough,F,Great Britain,GBR,1980
20865,Mark T. Chittenden,M,Great Britain,GBR,1980
21315,Alastair Neil Christie,M,Great Britain,GBR,1980
21807,"Richard James Scott ""Jim"" Clark",M,Great Britain,GBR,1980
